# rig_trace started 2026-05-12T15:20:26.945
[rig_trace] start 2026-05-12T15:20:26.945  cc=COM8 xpb=- udp=8888
[+  18417.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18417.2 ms] [CC ] STATE -> E-STOP
[+  18417.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18417.2 ms] [CC ] STATE -> E-STOP
[+  18613.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18613.2 ms] [CC ] STATE -> E-STOP
[+  18613.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18613.2 ms] [CC ] STATE -> E-STOP
[+  18613.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18613.2 ms] [CC ] STATE -> E-STOP
[+  18613.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18613.2 ms] [CC ] STATE -> E-STOP
[+  18613.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18613.2 ms] [CC ] STATE -> E-STOP
[+  18820.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18820.9 ms] [CC ] STATE -> E-STOP
[+  18820.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18820.9 ms] [CC ] STATE -> E-STOP
[+  18820.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18820.9 ms] [CC ] STATE -> E-STOP
[+  18820.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18820.9 ms] [CC ] STATE -> E-STOP
[+  18820.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  18821.0 ms] [CC ] STATE -> E-STOP
[+  19023.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19023.6 ms] [CC ] STATE -> E-STOP
[+  19023.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19023.6 ms] [CC ] STATE -> E-STOP
[+  19023.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19023.6 ms] [CC ] STATE -> E-STOP
[+  19023.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19023.6 ms] [CC ] STATE -> E-STOP
[+  19023.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19023.6 ms] [CC ] STATE -> E-STOP
[+  19226.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19226.1 ms] [CC ] STATE -> E-STOP
[+  19226.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19226.1 ms] [CC ] STATE -> E-STOP
[+  19226.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19226.1 ms] [CC ] STATE -> E-STOP
[+  19226.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19226.1 ms] [CC ] STATE -> E-STOP
[+  19226.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19226.1 ms] [CC ] STATE -> E-STOP
[+  19427.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19427.5 ms] [CC ] STATE -> E-STOP
[+  19427.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19427.5 ms] [CC ] STATE -> E-STOP
[+  19427.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19427.5 ms] [CC ] STATE -> E-STOP
[+  19427.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19427.5 ms] [CC ] STATE -> E-STOP
[+  19427.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19427.5 ms] [CC ] STATE -> E-STOP
[+  19630.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19630.1 ms] [CC ] STATE -> E-STOP
[+  19630.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19630.1 ms] [CC ] STATE -> E-STOP
[+  19630.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19630.1 ms] [CC ] STATE -> E-STOP
[+  19630.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19630.1 ms] [CC ] STATE -> E-STOP
[+  19630.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19630.1 ms] [CC ] STATE -> E-STOP
[+  19832.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19832.3 ms] [CC ] STATE -> E-STOP
[+  19832.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19832.4 ms] [CC ] STATE -> E-STOP
[+  19832.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19832.4 ms] [CC ] STATE -> E-STOP
[+  19832.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19832.4 ms] [CC ] STATE -> E-STOP
[+  19832.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  19832.4 ms] [CC ] STATE -> E-STOP
[+  20035.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20035.3 ms] [CC ] STATE -> E-STOP
[+  20035.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20035.3 ms] [CC ] STATE -> E-STOP
[+  20035.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20035.3 ms] [CC ] STATE -> E-STOP
[+  20035.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20035.3 ms] [CC ] STATE -> E-STOP
[+  20035.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20035.3 ms] [CC ] STATE -> E-STOP
[+  20236.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20236.2 ms] [CC ] STATE -> E-STOP
[+  20236.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20236.2 ms] [CC ] STATE -> E-STOP
[+  20236.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20236.2 ms] [CC ] STATE -> E-STOP
[+  20236.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20236.2 ms] [CC ] STATE -> E-STOP
[+  20236.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20236.2 ms] [CC ] STATE -> E-STOP
[+  20438.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20438.8 ms] [CC ] STATE -> E-STOP
[+  20438.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20438.8 ms] [CC ] STATE -> E-STOP
[+  20438.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20438.8 ms] [CC ] STATE -> E-STOP
[+  20438.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20438.8 ms] [CC ] STATE -> E-STOP
[+  20438.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20438.8 ms] [CC ] STATE -> E-STOP
[+  20640.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20640.7 ms] [CC ] STATE -> E-STOP
[+  20640.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20640.7 ms] [CC ] STATE -> E-STOP
[+  20640.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20640.7 ms] [CC ] STATE -> E-STOP
[+  20640.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20640.7 ms] [CC ] STATE -> E-STOP
[+  20640.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20640.7 ms] [CC ] STATE -> E-STOP
[+  20843.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20843.3 ms] [CC ] STATE -> E-STOP
[+  20843.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20843.4 ms] [CC ] STATE -> E-STOP
[+  20843.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20843.4 ms] [CC ] STATE -> E-STOP
[+  20843.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20843.4 ms] [CC ] STATE -> E-STOP
[+  20843.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  20843.4 ms] [CC ] STATE -> E-STOP
[+  21044.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21044.9 ms] [CC ] STATE -> E-STOP
[+  21044.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21044.9 ms] [CC ] STATE -> E-STOP
[+  21044.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21044.9 ms] [CC ] STATE -> E-STOP
[+  21044.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21044.9 ms] [CC ] STATE -> E-STOP
[+  21044.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21044.9 ms] [CC ] STATE -> E-STOP
[+  21247.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21247.1 ms] [CC ] STATE -> E-STOP
[+  21247.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21247.1 ms] [CC ] STATE -> E-STOP
[+  21247.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21247.1 ms] [CC ] STATE -> E-STOP
[+  21247.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21247.1 ms] [CC ] STATE -> E-STOP
[+  21247.1 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21247.1 ms] [CC ] STATE -> E-STOP
[+  21449.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21449.3 ms] [CC ] STATE -> E-STOP
[+  21449.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21449.3 ms] [CC ] STATE -> E-STOP
[+  21449.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21449.3 ms] [CC ] STATE -> E-STOP
[+  21449.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21449.3 ms] [CC ] STATE -> E-STOP
[+  21449.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21449.3 ms] [CC ] STATE -> E-STOP
[+  21652.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21652.4 ms] [CC ] STATE -> E-STOP
[+  21652.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21652.4 ms] [CC ] STATE -> E-STOP
[+  21652.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21652.4 ms] [CC ] STATE -> E-STOP
[+  21652.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21652.4 ms] [CC ] STATE -> E-STOP
[+  21652.4 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21652.4 ms] [CC ] STATE -> E-STOP
[+  21853.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21853.7 ms] [CC ] STATE -> E-STOP
[+  21853.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21853.7 ms] [CC ] STATE -> E-STOP
[+  21853.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21853.7 ms] [CC ] STATE -> E-STOP
[+  21853.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21853.8 ms] [CC ] STATE -> E-STOP
[+  21853.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  21853.8 ms] [CC ] STATE -> E-STOP
[+  22052.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22052.6 ms] [CC ] STATE -> E-STOP
[+  22052.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22052.6 ms] [CC ] STATE -> E-STOP
[+  22052.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22052.7 ms] [CC ] STATE -> E-STOP
[+  22052.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22052.7 ms] [CC ] STATE -> E-STOP
[+  22052.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22052.7 ms] [CC ] STATE -> E-STOP
[+  22259.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22259.2 ms] [CC ] STATE -> E-STOP
[+  22259.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22259.2 ms] [CC ] STATE -> E-STOP
[+  22259.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22259.2 ms] [CC ] STATE -> E-STOP
[+  22259.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22259.2 ms] [CC ] STATE -> E-STOP
[+  22259.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22259.2 ms] [CC ] STATE -> E-STOP
[+  22456.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22456.3 ms] [CC ] STATE -> E-STOP
[+  22456.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22456.3 ms] [CC ] STATE -> E-STOP
[+  22456.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22456.3 ms] [CC ] STATE -> E-STOP
[+  22456.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22456.3 ms] [CC ] STATE -> E-STOP
[+  22456.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22456.3 ms] [CC ] STATE -> E-STOP
[+  22663.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22663.9 ms] [CC ] STATE -> E-STOP
[+  22663.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22663.9 ms] [CC ] STATE -> E-STOP
[+  22663.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22663.9 ms] [CC ] STATE -> E-STOP
[+  22663.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22663.9 ms] [CC ] STATE -> E-STOP
[+  22663.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22663.9 ms] [CC ] STATE -> E-STOP
[+  22865.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22865.8 ms] [CC ] STATE -> E-STOP
[+  22865.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22865.8 ms] [CC ] STATE -> E-STOP
[+  22865.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22865.8 ms] [CC ] STATE -> E-STOP
[+  22865.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22865.8 ms] [CC ] STATE -> E-STOP
[+  22865.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  22865.9 ms] [CC ] STATE -> E-STOP
[+  23067.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23067.2 ms] [CC ] STATE -> E-STOP
[+  23067.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23067.2 ms] [CC ] STATE -> E-STOP
[+  23067.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23067.2 ms] [CC ] STATE -> E-STOP
[+  23067.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23067.2 ms] [CC ] STATE -> E-STOP
[+  23067.2 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23067.2 ms] [CC ] STATE -> E-STOP
[+  23268.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23268.9 ms] [CC ] STATE -> E-STOP
[+  23268.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23268.9 ms] [CC ] STATE -> E-STOP
[+  23268.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23268.9 ms] [CC ] STATE -> E-STOP
[+  23268.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23268.9 ms] [CC ] STATE -> E-STOP
[+  23268.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23268.9 ms] [CC ] STATE -> E-STOP
[+  23471.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23471.5 ms] [CC ] STATE -> E-STOP
[+  23471.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23471.5 ms] [CC ] STATE -> E-STOP
[+  23471.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23471.5 ms] [CC ] STATE -> E-STOP
[+  23471.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23471.5 ms] [CC ] STATE -> E-STOP
[+  23471.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23471.5 ms] [CC ] STATE -> E-STOP
[+  23673.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23673.9 ms] [CC ] STATE -> E-STOP
[+  23673.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23673.9 ms] [CC ] STATE -> E-STOP
[+  23673.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23673.9 ms] [CC ] STATE -> E-STOP
[+  23673.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23673.9 ms] [CC ] STATE -> E-STOP
[+  23673.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23673.9 ms] [CC ] STATE -> E-STOP
[+  23875.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23875.9 ms] [CC ] STATE -> E-STOP
[+  23875.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23875.9 ms] [CC ] STATE -> E-STOP
[+  23875.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23875.9 ms] [CC ] STATE -> E-STOP
[+  23875.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23875.9 ms] [CC ] STATE -> E-STOP
[+  23875.9 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  23875.9 ms] [CC ] STATE -> E-STOP
[+  24077.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24077.7 ms] [CC ] STATE -> E-STOP
[+  24077.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24077.7 ms] [CC ] STATE -> E-STOP
[+  24077.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24077.7 ms] [CC ] STATE -> E-STOP
[+  24077.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24077.7 ms] [CC ] STATE -> E-STOP
[+  24077.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24077.7 ms] [CC ] STATE -> E-STOP
[+  24281.0 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24281.0 ms] [CC ] STATE -> E-STOP
[+  24281.0 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24281.0 ms] [CC ] STATE -> E-STOP
[+  24281.0 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24281.0 ms] [CC ] STATE -> E-STOP
[+  24281.0 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24281.0 ms] [CC ] STATE -> E-STOP
[+  24281.0 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24281.1 ms] [CC ] STATE -> E-STOP
[+  24482.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24482.6 ms] [CC ] STATE -> E-STOP
[+  24482.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24482.6 ms] [CC ] STATE -> E-STOP
[+  24482.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24482.6 ms] [CC ] STATE -> E-STOP
[+  24482.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24482.6 ms] [CC ] STATE -> E-STOP
[+  24482.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24482.6 ms] [CC ] STATE -> E-STOP
[+  24684.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24684.8 ms] [CC ] STATE -> E-STOP
[+  24684.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24684.8 ms] [CC ] STATE -> E-STOP
[+  24684.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24684.8 ms] [CC ] STATE -> E-STOP
[+  24684.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24684.8 ms] [CC ] STATE -> E-STOP
[+  24684.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24684.8 ms] [CC ] STATE -> E-STOP
[+  24884.7 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24884.7 ms] [CC ] STATE -> E-STOP
[+  24884.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24884.8 ms] [CC ] STATE -> E-STOP
[+  24884.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24884.8 ms] [CC ] STATE -> E-STOP
[+  24884.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24884.8 ms] [CC ] STATE -> E-STOP
[+  24884.8 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  24884.8 ms] [CC ] STATE -> E-STOP
[+  25085.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25085.5 ms] [CC ] STATE -> E-STOP
[+  25085.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25085.5 ms] [CC ] STATE -> E-STOP
[+  25085.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25085.5 ms] [CC ] STATE -> E-STOP
[+  25085.5 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25085.5 ms] [CC ] STATE -> E-STOP
[+  25085.6 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25085.6 ms] [CC ] STATE -> E-STOP
[+  25291.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25291.3 ms] [CC ] STATE -> E-STOP
[+  25291.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25291.3 ms] [CC ] STATE -> E-STOP
[+  25291.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25291.3 ms] [CC ] STATE -> E-STOP
[+  25291.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25291.3 ms] [CC ] STATE -> E-STOP
[+  25291.3 ms] [CC ] E-STOP: XPB stale (mask expired)
[+  25291.3 ms] [CC ] STATE -> E-STOP
